Id,Wohngebiet,Nachbarschaft,Bedingung1,Wohnungsklasse,Gebauedetyp,Wohnungsstil,Baujahr,Umbaujahr,Hausqualitaet,Hauszustand,Grundstuecksgroesse,Gelaendekontur,Grundstueckanordnung,Strassenlaenge,Fundament,Mauerwerktyp,Mauerwerkflaeche,Verkleidung1,Verkleidung2,Dachtyp,Aussenmaterialqualitaet,Aussenmaterialzustand,Kellerhoehe,Kellerzustand,Kellerbelichtung,Kellerbereich1,Kellerbereichgroesse1,Kellerbereich2,KellerbereichgroesseNAu,KellerbereichgroesseGes,KellerVollbadezimmer,KellerHalbbadezimmer,OberirdischeWohnflaeche,1Stockflaeche,2Stockflaeche,OberirdischeRaueme,Funktionalitaet,OberirdischeVollbadezimmer,OberirdischeHalbbadezimmer,Schlafzimmer,Kuechen,KuechenQualitaet,Kamine,Kaminqualitaet,Heizung,Heizungsqualitaet,Klimalanlage,Elektrik,Holzdeckflaeche,OffeneVerandaflaeche,GeschlosseneVerandaflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Poolflaeche,Zaunqualitaet,Garagentyp,Garagenbaujahr,Garageninnenausbau,Garagenautos,Garagenflaeche,EinfahrtGepflastert,SondermerkmalWert,Verkaufsmonat,Verkaufsjahr,Verkaufstyp,Verkaufsbedingung,Verkaufspreis
362,WM,Wiesend,Norm,160,StHAb,2Sto,1983,1983,6,4,356.76,Ebn,Inn,12.6,BetonSte,Kein,0.0,Zement,ZementPl,Giebel,Du,Du,Gu,Ty,Ke,DWR,75.33,NAu,9.45,84.78,1.0,0.0,226.89,116.19,110.7,10,Gro1,2,1,5,1,Du,1,Gu,GasWO,Gu,J,SLSRo,65.52,1.8,0.0,0.0,0.0,0.0,GuPrv,Verbund,1983.0,Aus,2.0,51.84,J,0.0,6,2016,GarK,Normal,128690.0
363,WN,Westend,Norm,120,StHAb,1Sto,2003,2003,6,5,710.28,Ebn,Inn,16.5,BetonGeg,Kein,0.0,Sperrho,Sperrho,Giebel,Gu,Du,Gu,Ty,Ke,GWR,27.0,NAu,80.91,107.91,0.0,0.0,107.91,107.91,0.0,5,Typ,2,0,2,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,5.67,0.0,0.0,0.0,0.0,Nan,Verbund,2003.0,GAu,2.0,47.7,J,0.0,3,2018,GarK,Normal,130815.0
364,WN,Höchst,Pos,20,1Fam,1Sto,1972,1972,5,5,594.0,Ebn,Inn,18.0,BetonSte,Kein,0.0,Metall,Metall,Walm,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,80.46,80.46,0.0,0.0,80.46,80.46,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Gu,N,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1972.0,NAu,1.0,27.72,J,0.0,8,2019,GarK,Normal,93075.0
365,WN,Höchst,Norm,20,1Fam,1Sto,1973,1973,6,7,875.07,Ebn,Eck,32.7,BetonSte,ZiegGla,29.88,Metall,Metall,Walm,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,90.72,90.72,0.0,0.0,90.72,90.72,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1973.0,GAu,2.0,38.7,J,0.0,10,2016,GarK,Normal,114750.0
366,WN,Höchst,Norm,20,1Fam,1Sto,1965,1965,4,5,939.06,Ebn,Inn,18.0,BetonSte,Kein,0.0,Sperrho,Sperrho,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,90.45,90.45,0.0,0.0,90.45,90.45,0.0,5,Typ,1,0,2,1,Ar,1,Du,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1987.0,NAu,2.0,60.48,J,0.0,11,2019,GarK,Normal,97750.0
367,WN,Kalbach,Norm,20,1Fam,1Sto,2006,2006,7,5,953.37,Ebn,Inn,17.7,BetonGeg,ZiegGla,30.42,Vinyl,Vinyl,Walm,Gu,Du,Gu,Ty,Ke,GWR,82.71,NAu,72.09,154.8,1.0,0.0,154.8,154.8,0.0,7,Typ,2,0,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,21.6,5.04,13.86,0.0,0.0,0.0,Nan,Verbund,2006.0,Aus,2.0,47.43,J,0.0,3,2020,GarK,Normal,221340.0
368,WN,Nied,Norm,120,StHAb,1Sto,2017,2017,9,5,703.8,Ebn,Inn,20.4,BetonGeg,ZiegGla,32.58,Metall,Metall,Walm,Ag,Du,Ag,Ty,Ke,NAu,0.0,NAu,168.21,168.21,0.0,0.0,168.21,168.21,0.0,6,Typ,2,0,2,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,18.9,4.86,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,GAu,2.0,55.53,J,0.0,12,2017,Neu,Unfertig,270351.85
369,WM,Altstad,Norm,50,1Fam,1.5V,1940,1960,5,5,849.51,Ebn,Inn,15.6,BetonSte,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,SQ,29.16,NAu,52.92,82.08,0.0,0.0,112.32,82.08,30.24,6,Typ,1,0,2,1,Du,0,Nan,GasWO,Gu,J,SichDu,0.0,0.0,17.28,0.0,0.0,0.0,Nan,Abgetr,1967.0,NAu,1.0,14.4,J,0.0,3,2017,GarK,Normal,73950.0
370,WN,Gallus,Norm,50,1Fam,1.5V,1964,1964,6,6,946.08,Ebn,Inn,21.0,BetonSte,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,UWR,44.19,NAu,44.73,88.92,0.0,0.0,146.34,88.92,57.42,6,Typ,1,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,32.94,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1964.0,NAu,1.0,29.88,J,0.0,5,2017,GarK,Normal,130900.0
371,WN,Nied,Norm,20,1Fam,1Sto,2018,2018,9,5,1216.26,Ebn,Eck,30.6,BetonGeg,Kein,25.65,Vinyl,Vinyl,Walm,Ag,Du,Ag,Ty,Ke,GWR,102.78,NAu,56.88,159.66,1.0,0.0,162.72,162.72,0.0,7,Typ,2,0,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,18.0,2.34,0.0,0.0,0.0,0.0,Nan,Verbund,2018.0,Aus,3.0,76.5,J,0.0,3,2019,GarK,Normal,275400.0
372,WN,Gallus,Norm,20,1Fam,1Sto,1965,1965,3,5,1231.2,Ebn,SG,19.473904195988364,Platten,Kein,0.0,ZiegMau,Holz,Walm,Du,Du,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,155.97,155.97,0.0,8,Ger2,2,0,4,1,Du,1,Gu,GasWO,Ag,J,SichDu,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1965.0,NAu,2.0,40.68,J,0.0,6,2019,GarK,Normal,118660.0
373,WN,Nied,Norm,120,StHAb,1Sto,2018,2018,9,5,789.21,Ebn,Eck,19.5,BetonGeg,ZiegGla,68.94,Metall,Metall,Walm,Ag,Du,Ag,Ty,Ke,GWR,138.6,NAu,14.58,153.18,1.0,0.0,153.18,153.18,0.0,7,Typ,1,1,1,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,0.0,6.48,0.0,0.0,20.16,0.0,Nan,Verbund,2018.0,Aus,3.0,94.68,J,0.0,10,2018,Neu,Unfertig,312199.9
374,WM,Altstad,Norm,30,1Fam,1Sto,1930,1960,4,6,666.36,Ebn,Eck,18.6,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ar,Ty,Ke,NAu,0.0,NAu,77.49,77.49,0.0,0.0,77.49,77.49,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,11.52,0.0,0.0,0.0,Nan,Abgetr,1930.0,NAu,2.0,25.92,N,0.0,11,2019,And,Normal,68000.0
375,WN,Höchst,Norm,20,1Fam,1Sto,1976,1976,5,6,990.0,Ebn,SG,19.900436166583198,BetonSte,ZiegGla,18.0,Sperrho,Sperrho,Giebel,Du,Du,Ty,Ty,Mn,UWR,66.6,DAR,16.56,103.86,0.0,0.0,103.86,103.86,0.0,6,Typ,1,1,3,1,Du,1,Sc,GasWO,Ag,J,SLSRo,0.0,5.22,0.0,0.0,0.0,0.0,MnPrv,Verbund,1976.0,GAu,2.0,43.2,J,0.0,11,2019,GarK,Normal,130900.0
376,WM,Wiesend,Norm,180,StHau,GSto,1980,1980,4,5,137.97,Ebn,Inn,18.49347306913496,BetonSte,Kein,0.0,Zement,ZementPl,Giebel,Du,Du,Gu,Ty,Du,GWR,45.27,NAu,2.43,47.7,1.0,0.0,89.28,47.7,41.58,4,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,10.08,8.73,0.0,0.0,0.0,0.0,Nan,Eingeb,1980.0,Aus,1.0,26.73,J,0.0,7,2017,GarK,Normal,90525.0
377,WN,Sachsen,Zubr,20,1Fam,1Sto,1971,1971,4,5,714.87,Ebn,Inn,18.3,BetonSte,ZiegAlg,17.28,Vinyl,Vinyl,Giebel,Du,Ar,Ty,Ty,Mn,DAR,81.27,NAu,11.34,92.61,1.0,0.0,92.61,92.61,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,5.76,0.0,3.51,0.0,0.0,0.0,Nan,Verbund,1971.0,NAu,1.0,23.49,J,0.0,4,2017,GarK,Normal,100725.0
378,WN,Flughaf,Norm,160,StHAb,2Sto,1986,1986,6,5,207.72,Ebn,2St,7.2,BetonSte,Kein,0.0,Sperrho,ZiegAll,Giebel,Du,Du,Gu,Ty,Ke,DWR,27.54,NAu,44.82,72.36,0.0,0.0,139.32,72.36,66.96,7,Typ,2,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,9.72,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1986.0,GAu,2.0,39.6,J,0.0,9,2019,GarK,Normal,124100.0
379,WN,Gallus,Norm,30,1Fam,1.5V,1933,2018,4,7,462.78,Ebn,Inn,20.1,BetonGeg,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,DWR,20.16,NAu,65.25,85.41,0.0,0.0,116.28,85.41,30.87,6,Typ,1,1,3,1,Gu,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,16.47,0.0,0.0,0.0,Nan,Abgetr,1933.0,NAu,1.0,18.45,N,0.0,6,2018,GarK,Normal,91800.0
380,WN,Ginnhei,Norm,80,1Fam,GSto,2008,2008,7,5,803.07,Ebn,Inn,17.1,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,GWR,17.01,NAu,17.55,34.56,0.0,0.0,124.38,67.59,56.79,7,Typ,2,1,3,1,Du,1,Du,GasWO,Gu,J,SLSRo,23.04,0.0,0.0,0.0,0.0,0.0,Nan,Eingeb,2008.0,Aus,2.0,35.64,J,0.0,2,2019,GarK,Normal,150875.0
381,WN,Höchst,Norm,20,1Fam,1Sto,1976,1976,5,5,864.0,Ebn,Inn,24.0,BetonSte,ZiegGla,15.48,Vinyl,Vinyl,Walm,Du,Du,Ty,Ty,Ke,DAR,62.82,NAu,48.06,110.88,1.0,0.0,110.88,110.88,0.0,6,Typ,1,1,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,20.16,0.0,0.0,0.0,0.0,Nan,Verbund,1976.0,GAu,2.0,44.1,J,0.0,4,2020,GarK,Normal,120912.5
382,WM,Bornhei,Norm,50,1Fam,1.5V,1944,1960,6,6,561.6,Ebn,Inn,15.6,BetonGeg,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,73.44,73.44,0.0,0.0,105.84,73.44,0.0,6,Typ,1,0,3,1,Du,1,Gu,GasWO,Du,J,SLSRo,10.08,0.0,0.0,0.0,0.0,0.0,MnPrv,Abgetr,1995.0,NAu,2.0,47.52,J,340.0,9,2016,GarK,Normal,97325.0
383,WN,Höchst,Norm,20,1Fam,1Sto,1974,1974,6,5,915.75,Ebn,Inn,30.0,BetonSte,ZiegGla,24.48,Hartfas,Sperrho,Giebel,Du,Du,Ty,Ty,Ke,UWR,44.1,NAu,84.15,128.25,0.0,0.0,128.25,128.25,0.0,7,Typ,2,0,3,1,Du,1,Gu,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,36.63,0.0,0.0,Nan,Verbund,1974.0,GAu,2.0,51.84,J,0.0,7,2018,GarK,Normal,153425.0
384,WN,Gallus,Norm,190,2famU,1Sto,1960,1960,5,5,979.2,Ebn,Inn,20.4,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,DWR,93.6,NAu,11.16,104.76,1.0,0.0,104.76,104.76,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWD,Du,N,SLSRo,0.0,4.32,0.0,0.0,0.0,0.0,Nan,Abgetr,1960.0,NAu,1.0,21.6,J,0.0,8,2018,VerA,Normal,106250.0
385,WM,Eisenba,Norm,50,1Fam,1.5V,1949,1960,4,5,545.4,Ebn,Inn,15.0,BetonGeg,Kein,0.0,AsbeSch,AsbeSch,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,65.88,65.88,0.0,0.0,101.07,69.48,31.59,4,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,12.6,0.0,0.0,0.0,MnPrv,Abgetr,1989.0,NAu,1.0,23.76,P,0.0,6,2017,GarK,Normal,85000.0
386,WN,Kalbach,Norm,60,1Fam,2Sto,2008,2008,8,5,1088.1,Ebn,Eck,27.9,BetonGeg,ZiegGla,58.5,Vinyl,Vinyl,Walm,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,102.69,102.69,0.0,0.0,203.67,104.85,98.82,10,Typ,2,1,4,1,Gu,1,Du,GasWO,Gu,J,SLSRo,12.96,11.07,0.0,0.0,0.0,0.0,Nan,Eingeb,2008.0,Aus,2.0,37.8,J,0.0,7,2016,GarK,Abnormal,219300.0
387,WN,Nordend,Hbf,60,1Fam,2Sto,1985,1985,6,6,1032.75,Ebn,Inn,25.5,BetonSte,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Ke,DWR,49.5,NAu,14.67,64.17,1.0,0.0,139.68,72.99,66.69,6,Typ,2,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,18.81,18.72,0.0,0.0,0.0,0.0,MnPrv,Verbund,1985.0,GAu,2.0,39.06,J,0.0,2,2016,GarK,Normal,152915.0
388,D,Schwanh,Norm,160,StHau,2Sto,2009,2009,8,5,238.05,Ebn,Inn,7.2,BetonGeg,ZiegGla,41.94,Metall,Metall,Giebel,Gu,Du,Gu,Ty,Ke,GWR,55.08,NAu,31.32,86.4,1.0,0.0,142.74,86.58,56.16,7,Typ,2,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,15.21,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,2009.0,NAu,2.0,43.2,J,0.0,12,2018,GarK,Normal,144500.0
389,WM,Altstad,Norm,75,1Fam,2.5V,1922,1960,6,6,496.8,Ebn,Eck,27.6,BetonSte,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,67.95,67.95,0.0,0.0,200.61,83.61,83.61,8,Typ,1,0,5,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,17.82,2.7,0.0,0.0,0.0,MnPrv,Verbund,2015.0,NAu,0.0,0.0,J,0.0,7,2019,GarK,Abnormal,88400.0
390,WN,Nied,Norm,20,1Fam,1Sto,2016,2016,10,5,1250.19,Ebn,Inn,32.1,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Ag,Du,Ag,Gu,Gu,GWR,124.74,NAu,62.1,186.84,1.0,0.0,186.84,186.84,0.0,7,Typ,2,1,2,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,19.44,20.61,0.0,0.0,0.0,0.0,Nan,Verbund,2016.0,Aus,3.0,76.5,J,0.0,9,2016,Neu,Unfertig,395250.0
391,WM,Altstad,Norm,70,1Fam,2Sto,1910,2013,8,9,864.0,Ebn,Eck,18.0,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Gu,Gu,Ty,Ty,Ke,NAu,0.0,NAu,83.7,83.7,0.0,0.0,140.94,83.7,57.24,7,Typ,2,0,3,1,Gu,0,Nan,GasWD,Du,N,SLSRo,4.86,20.52,22.14,0.0,0.0,0.0,Nan,Abgetr,1940.0,NAu,1.0,25.92,J,0.0,4,2020,GarK,Abnormal,127500.0
392,WN,Gallus,Haup,50,1Fam,1.5V,1958,1960,5,3,682.65,Ebn,Inn,15.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ar,Ar,Mn,NAu,0.0,NAu,72.9,72.9,1.0,1.0,131.04,90.18,40.86,7,Typ,1,0,4,1,Du,1,Du,GasWO,Ar,J,SichDu,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1964.0,NAu,1.0,25.2,P,0.0,8,2016,GarK,Normal,77775.0
393,WN,Sachsen,Hbf,20,1Fam,1Sto,1973,1973,5,5,819.0,Ebn,Inn,21.0,BetonGeg,Kein,0.0,Holz,Holz,Walm,Du,Du,Ty,Gu,Ke,UWR,4.77,DWR,11.88,88.56,1.0,0.0,88.56,88.56,0.0,5,Typ,1,0,3,1,Du,1,Du,GasWO,Du,J,SLSRo,13.05,5.04,0.0,0.0,0.0,0.0,MnPrv,Verbund,1973.0,GAu,1.0,34.56,J,340.0,8,2018,GarK,Normal,108800.0
394,WN,Hausen,Norm,60,1Fam,2Sto,2006,2007,7,5,994.5,Ebn,Inn,21.64803243499259,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Mn,NAu,0.0,NAu,81.9,81.9,0.0,0.0,163.8,81.9,81.9,8,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,28.62,2.88,0.0,0.0,0.0,0.0,Nan,Verbund,2006.0,NAu,3.0,73.44,J,0.0,9,2018,GarK,Normal,181050.0
395,WN,Hochsch,Norm,60,1Fam,2Sto,2012,2012,7,5,785.34,Ebn,Inn,21.0,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,78.48,78.48,0.0,0.0,171.81,78.48,93.33,8,Typ,2,1,4,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,9.72,0.0,0.0,0.0,0.0,Nan,Eingeb,2012.0,GAu,2.0,47.61,J,0.0,9,2016,GarK,Normal,167450.0
396,WN,Höchst,Norm,20,1Fam,1Sto,1969,1969,5,5,965.25,Ebn,Inn,26.1,BetonSte,ZiegGla,8.19,Metall,Metall,Walm,Du,Du,Ty,Ty,Ke,DAR,84.24,NAu,24.3,108.54,0.0,0.0,108.54,108.54,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Ar,J,SLSRo,0.0,1.89,0.0,0.0,0.0,0.0,Nan,Verbund,1969.0,GAu,1.0,28.08,J,0.0,5,2020,GarK,Normal,92257.3
397,WM,Hochsch,Norm,120,StHAb,1Sto,2013,2014,6,5,399.15,Ebn,Inn,19.604233409225674,BetonGeg,ZiegGla,15.3,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,61.65,NAu,14.67,76.32,1.0,0.0,76.32,76.32,0.0,4,Typ,1,0,1,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,12.6,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2013.0,Aus,2.0,37.8,J,0.0,6,2019,GarK,Normal,122400.0
398,WN,Sossenh,Pos,20,1Fam,1Sto,2016,2017,10,5,1136.97,Hng,Inn,25.5,BetonGeg,ZiegGla,21.78,Metall,Metall,Walm,Ag,Du,Ag,Ty,Gu,NAu,0.0,NAu,164.16,164.16,0.0,0.0,164.16,164.16,0.0,8,Typ,2,0,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,14.4,3.24,0.0,0.0,9.72,0.0,Nan,Verbund,2016.0,Aus,3.0,83.88,J,0.0,9,2017,Neu,Unfertig,333200.0
399,WN,Ginnhei,Norm,60,1Fam,2Sto,2005,2006,6,5,720.0,Ebn,Inn,20.90752554159878,BetonGeg,Kein,0.0,Hartfas,Hartfas,Giebel,Du,Du,Gu,Ty,Ke,GWR,19.71,NAu,49.86,69.57,1.0,0.0,149.22,69.57,79.65,8,Typ,2,1,3,1,Du,1,Du,GasWO,Gu,J,SLSRo,20.16,7.56,0.0,0.0,0.0,0.0,Nan,Verbund,2005.0,Aus,2.0,38.79,J,0.0,6,2018,GarK,Normal,159800.0
400,WN,Sachsen,Norm,20,1Fam,1Sto,1987,1987,6,5,737.73,Ebn,Inn,21.3,BetonSte,ZiegGla,13.32,Sperrho,Sperrho,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,59.4,59.4,0.0,0.0,115.65,115.65,0.0,7,Typ,1,1,3,1,Du,1,Du,GasWO,Ag,J,SLSRo,12.42,0.0,0.0,0.0,0.0,0.0,MnPrv,Verbund,1987.0,GAu,2.0,47.52,J,0.0,4,2017,GarK,Normal,121975.0
401,WM,Bornhei,Norm,50,1Fam,1.5V,1957,1960,4,5,561.6,Ebn,Inn,15.6,Platten,Kein,0.0,AsbeSch,AsbeSch,Giebel,Du,Du,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,82.08,60.48,21.6,3,Typ,1,0,2,1,Du,0,Nan,GasWO,Gu,N,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,N,0.0,7,2016,GarK,Normal,68425.0
402,WN,Bornhei,Norm,30,1Fam,1Sto,1936,1963,4,5,524.25,Ebn,Inn,15.6,BetonGeg,ZiegGla,9.72,Metall,Metall,Giebel,Du,Gu,Ar,Ty,Mn,NAu,0.0,NAu,54.0,54.0,0.0,0.0,67.23,67.23,0.0,5,Typ,1,0,1,1,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,2.88,0.0,0.0,0.0,Nan,Abgetr,1963.0,NAu,2.0,47.52,J,0.0,6,2016,GarK,Normal,67915.0
403,WM,Bornhei,Norm,50,1Fam,1.5V,1941,1960,6,6,561.6,Ebn,Inn,15.6,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ar,Ke,SQ,38.25,NAu,41.31,79.56,0.0,0.0,123.03,86.31,36.72,6,Typ,1,0,3,1,Du,1,Gu,GasWO,Du,J,SichDu,0.0,0.0,0.0,0.0,10.8,0.0,Nan,Abgetr,1988.0,NAu,1.0,50.4,J,0.0,11,2017,GarK,Normal,108375.0
404,WM,Hochsch,Norm,120,StHAb,1Sto,2014,2014,6,5,399.42,Ebn,Inn,19.752334787904438,BetonGeg,ZiegGla,18.45,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,59.58,NAu,16.74,76.32,1.0,0.0,76.32,76.32,0.0,3,Typ,1,0,1,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,13.41,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2014.0,GAu,2.0,37.8,J,0.0,1,2018,GarK,Normal,126650.0
405,WN,Höchst,Haup,20,1Fam,1Sto,1963,1963,5,5,682.56,Ebn,Inn,18.9,BetonSte,ZiegGla,7.92,Holz,Holz,Walm,Du,Du,Ty,Ty,Ke,SQ,47.79,NAu,45.45,93.24,0.0,0.0,93.24,93.24,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,10.8,2.16,0.0,0.0,0.0,0.0,MnPrv,Verbund,1963.0,GAu,1.0,28.08,J,0.0,6,2018,GarK,Normal,95965.0
406,WN,Westend,Norm,20,1Fam,1Sto,1994,1995,6,5,870.48,Ebn,Eck,24.3,BetonGeg,Kein,0.0,Hartfas,Sperrho,Walm,Du,Du,Gu,Ty,Ke,GWR,30.42,NAu,63.18,93.6,0.0,0.0,98.73,98.73,0.0,6,Typ,2,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,GuPrv,Verbund,1996.0,NAu,2.0,43.2,J,0.0,5,2020,GarK,Normal,129200.0
407,WN,Sossenh,Norm,20,1Fam,1Sto,2016,2017,8,5,1040.67,Hng,Inn,22.2,BetonGeg,Stein,23.22,Vinyl,Vinyl,Walm,Gu,Du,Ag,Ty,Gu,GWR,93.24,NAu,43.38,136.62,1.0,0.0,138.33,138.33,0.0,8,Typ,2,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,2.34,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,Aus,3.0,70.92,J,0.0,4,2018,GarK,Normal,249900.0
408,WN,Dornbus,Norm,150,StHau,1.5V,1990,1991,7,5,153.0,Hng,Inn,19.734562622462985,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,GWR,35.73,NAu,2.97,38.7,1.0,0.0,153.0,79.2,61.2,7,Typ,2,1,2,1,Gu,0,Nan,GasWO,Du,J,SLSRo,16.92,3.24,0.0,0.0,18.0,0.0,Nan,Tiefgar,1990.0,Aus,1.0,40.5,J,0.0,4,2016,GarK,Normal,126140.0
409,WN,Hochsch,Norm,60,1Fam,2Sto,2007,2008,7,5,843.75,Ebn,Inn,21.84056422727498,BetonGeg,ZiegGla,51.57,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Ke,GWR,66.51,NAu,28.62,95.13,1.0,0.0,183.06,95.13,87.93,8,Typ,2,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,51.84,3.24,0.0,0.0,0.0,0.0,GuPrv,Verbund,2008.0,GAu,2.0,58.05,J,0.0,2,2019,GarK,Normal,186575.0
410,WN,Dornbus,Norm,20,1Fam,1Sto,1977,1977,7,6,1831.95,Snk,Inn,23.573350357816494,BetonSte,ZiegGla,11.07,Sperrho,Sperrho,Giebel,Du,Du,Gu,Ty,Du,DAR,72.9,DWR,20.61,167.85,1.0,0.0,164.7,164.7,0.0,6,Typ,1,0,2,1,Du,2,Gu,GasWO,Du,J,SLSRo,0.0,10.35,15.12,0.0,0.0,0.0,Nan,Verbund,1977.0,NAu,2.0,46.89,J,0.0,6,2016,GarK,Normal,236300.0
411,WM,Eisenba,Haup,50,1Fam,1.5V,1935,2013,5,7,655.92,Ebn,Inn,15.0,ZiegFli,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Gu,Ty,Sc,Ke,NAu,0.0,NAu,84.24,84.24,0.0,0.0,144.09,84.24,59.85,6,Typ,2,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,15.84,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,N,0.0,9,2017,GarK,Normal,110372.5
412,WN,Höchst,Norm,20,1Fam,1Sto,1969,2012,5,6,664.92,Ebn,Eck,22.5,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,DAR,36.45,NAu,59.22,95.67,1.0,0.0,119.43,119.43,0.0,7,Typ,1,0,3,1,Gu,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1984.0,NAu,2.0,56.16,J,0.0,7,2017,GarK,Normal,128137.5
